block,tenure_height,txs,read_count,read_length,runtime,write_count,write_length
173642,171898,1,0,0,0,0,0
173641,171898,1,0,0,0,0,0
173640,171898,1,0,0,0,0,0
173639,171898,1,0,0,0,0,0
173638,171898,1,0,0,0,0,0
173637,171898,1,0,0,0,0,0
173636,171898,1,0,0,0,0,0
173635,171898,1,0,0,0,0,0
173634,171898,1,0,0,0,0,0
173633,171898,1,0,0,0,0,0
173632,171898,1,0,0,0,0,0
173631,171898,1,0,0,0,0,0
173630,171898,1,0,0,0,0,0
173629,171898,1,0,0,0,0,0
173628,171898,1,0,0,0,0,0
173627,171898,1,0,0,0,0,0
173626,171898,1,0,0,0,0,0
173625,171898,1,0,0,0,0,0
173624,171898,1,0,0,0,0,0
173623,171898,1,0,0,0,0,0
173622,171898,1,0,0,0,0,0
173621,171898,1,0,0,0,0,0
173620,171898,1,0,0,0,0,0
173619,171898,1,0,0,0,0,0
173618,171898,1,0,0,0,0,0
173617,171898,1,0,0,0,0,0
173616,171898,2,0,0,0,0,0
173615,171898,1,45,89306,599763,7,522
173614,171898,2,5,2268,5456,2,1
173613,171898,2,40,68314,237660,7,459
173612,171898,1,0,0,0,0,0
173611,171898,1,0,0,0,0,0
173610,171898,1,0,0,0,0,0
173609,171898,1,0,0,0,0,0
173608,171898,1,0,0,0,0,0
173607,171898,1,0,0,0,0,0
173606,171898,2,83,76230,309905,8,104
173605,171898,1,0,0,0,0,0
173604,171898,2,0,0,0,0,0
173603,171898,2,0,0,0,0,0
173602,171898,2,0,0,0,0,0
173601,171898,1,0,0,0,0,0
173600,171898,1,0,0,0,0,0
173599,171898,1,0,0,0,0,0
173598,171898,1,0,0,0,0,0
173597,171898,2,119,231924,669838,12,780
173596,171898,1,0,0,0,0,0
173595,171898,1,40,65453,235546,7,465
173594,171898,1,0,0,0,0,0
173593,171898,1,25,152313,7286104,7,1152
173592,171898,2,22,11458,48326,7,104
173591,171898,1,0,0,0,0,0
173590,171898,1,39,58524,230167,6,455
173589,171898,3,1174,84355,21024781,5,498
173588,171898,2,145,305482,1188495,12,1186
173587,171898,1,25,29908,153428,5,218
173586,171898,1,0,0,0,0,0
173585,171898,3,0,0,0,0,0
173584,171898,2,0,0,0,0,0
173583,171898,1,18,10932,37530,4,101
173582,171898,4,143,369682,3977980,8,683
173581,171898,1,0,0,0,0,0
173580,171898,2,10,10394,17054,4,2
173579,171898,2,100,219448,592008,5,665
173578,171898,1,20,11645,81130,4,166
173577,171898,1,65,38623,362312,10,243
173576,171898,2,116,223862,654757,11,712
173575,171898,7,992,1814319,5955179,114,4986
173574,171898,98,11771,23982327,207623615,648,67747
173573,171898,2,0,0,0,0,0
173572,171897,1,0,0,0,0,0
173571,171897,1,0,0,0,0,0
173570,171897,2,0,0,0,0,0
173569,171897,1,0,0,0,0,0
173568,171897,1,0,0,0,0,0
173567,171897,1,0,0,0,0,0
173566,171897,1,0,0,0,0,0
173565,171897,1,0,0,0,0,0
173564,171897,2,0,0,0,0,0
173563,171897,1,0,0,0,0,0
173562,171897,1,0,0,0,0,0
173561,171897,1,0,0,0,0,0
173560,171897,1,0,0,0,0,0
173559,171897,1,0,0,0,0,0
173558,171897,1,0,0,0,0,0
173557,171897,1,0,0,0,0,0
173556,171897,1,0,0,0,0,0
173555,171897,2,0,0,0,0,0
173554,171897,1,0,0,0,0,0
173553,171897,1,0,0,0,0,0
173552,171897,1,0,0,0,0,0
173551,171897,1,0,0,0,0,0
173550,171897,1,0,0,0,0,0
173549,171897,1,0,0,0,0,0
173548,171897,1,0,0,0,0,0
173547,171897,1,0,0,0,0,0
173546,171897,1,0,0,0,0,0
173545,171897,1,0,0,0,0,0
173544,171897,1,0,0,0,0,0
173543,171897,1,7,4150,26342,2,1
173542,171897,1,0,0,0,0,0
173541,171897,1,0,0,0,0,0
173540,171897,1,0,0,0,0,0
173539,171897,4,5,5197,8527,2,1
173538,171897,1,0,0,0,0,0
173537,171897,2,0,0,0,0,0
173536,171897,1,0,0,0,0,0
173535,171897,3,0,0,0,0,0
173534,171897,71,14986,22335768,379173649,797,103061
173533,171897,2,0,0,0,0,0
173532,171896,1,0,0,0,0,0
173531,171896,1,0,0,0,0,0
173530,171896,1,0,0,0,0,0
173529,171896,1,0,0,0,0,0
173528,171896,1,0,0,0,0,0
173527,171896,1,0,0,0,0,0
173526,171896,1,10,92642,111423,3,177
173525,171896,2,0,0,0,0,0
173524,171896,2,0,0,0,0,0
173523,171896,1,0,0,0,0,0
173522,171896,1,0,0,0,0,0
173521,171896,1,0,0,0,0,0
173520,171896,1,0,0,0,0,0
173519,171896,2,0,0,0,0,0
173518,171896,1,17,175375,237642,3,283
173517,171896,1,6,92612,97819,1,41
173516,171896,1,23,14906,77606,6,39
173515,171896,2,0,0,0,0,0
173514,171896,1,4,76974,84890,1,105
173513,171896,1,0,0,0,0,0
173512,171896,1,0,0,0,0,0
173511,171896,1,0,0,0,0,0
173510,171896,1,0,0,0,0,0
173509,171896,1,0,0,0,0,0
173508,171896,1,22,14830,80372,6,39
173507,171896,3,32,110192,257021,4,285
173506,171896,2,0,0,0,0,0
173505,171896,1,33,58770,188855,8,384
173504,171896,1,0,0,0,0,0
173503,171896,1,0,0,0,0,0
173502,171896,2,0,0,0,0,0
173501,171896,4,185,326283,1316143,19,1368
173500,171896,102,14662,24273203,501529659,1227,151286
173499,171896,2,0,0,0,0,0
173498,171895,1,0,0,0,0,0
173497,171895,1,0,0,0,0,0
173496,171895,1,0,0,0,0,0
173495,171895,1,0,0,0,0,0
173494,171895,1,0,0,0,0,0
173493,171895,1,0,0,0,0,0
173492,171895,1,0,0,0,0,0
173491,171895,1,0,0,0,0,0
173490,171895,1,4,76974,84890,1,105
173489,171895,1,0,0,0,0,0
173488,171895,1,0,0,0,0,0
173487,171895,1,5,77142,86911,0,0
173486,171895,1,0,0,0,0,0
173485,171895,1,0,0,0,0,0
173484,171895,1,0,0,0,0,0
173483,171895,1,0,0,0,0,0
173482,171895,2,0,0,0,0,0
173481,171895,1,0,0,0,0,0
173480,171895,1,0,0,0,0,0
173479,171895,2,0,0,0,0,0
173478,171895,2,0,0,0,0,0
173477,171895,1,0,0,0,0,0
173476,171895,2,8,5383,27155,2,1
173475,171895,1,0,0,0,0,0
173474,171895,1,0,0,0,0,0
173473,171895,1,0,0,0,0,0
173472,171895,1,0,0,0,0,0
173471,171895,1,0,0,0,0,0
173470,171895,2,0,0,0,0,0
173469,171895,1,0,0,0,0,0
173468,171895,1,0,0,0,0,0
173467,171895,1,0,0,0,0,0
173466,171895,1,0,0,0,0,0
173465,171895,1,5,2472,5660,2,1
173464,171895,1,41,79321,486649,6,533
173463,171895,1,0,0,0,0,0
173462,171895,1,0,0,0,0,0
173461,171895,1,23,14906,77606,6,39
173460,171895,1,0,0,0,0,0
173459,171895,2,9,11012,27700,3,83
173458,171895,1,5,2268,5456,2,1
173457,171895,8,292,608612,2433458,24,1316
173456,171895,85,14605,17680053,241324135,518,45341
173455,171895,2,0,0,0,0,0
173454,171894,1,0,0,0,0,0
173453,171894,1,0,0,0,0,0
173452,171894,1,0,0,0,0,0
173451,171894,1,0,0,0,0,0
173450,171894,1,0,0,0,0,0
173449,171894,3,0,0,0,0,0
173448,171894,2,0,0,0,0,0
173447,171894,1,0,0,0,0,0
173446,171894,1,0,0,0,0,0
173445,171894,1,0,0,0,0,0
173444,171894,1,0,0,0,0,0
173443,171894,2,0,0,0,0,0
173442,171894,1,0,0,0,0,0
173441,171894,1,0,0,0,0,0
173440,171894,1,0,0,0,0,0
173439,171894,1,0,0,0,0,0
173438,171894,1,0,0,0,0,0
173437,171894,1,0,0,0,0,0
173436,171894,1,0,0,0,0,0
173435,171894,1,0,0,0,0,0
173434,171894,1,0,0,0,0,0
173433,171894,1,0,0,0,0,0
173432,171894,1,0,0,0,0,0
173431,171894,4,5,2958,6903,2,1
173430,171894,2,100,218789,591333,5,661
173429,171894,1,0,0,0,0,0
173428,171894,1,0,0,0,0,0
173427,171894,4,0,0,0,0,0
173426,171894,6,87,196284,758499,15,675
173425,171894,2,0,0,0,0,0
173424,171894,4,10,93528,139924,1,100
173423,171894,6,206,461729,1226056,10,1339
173422,171894,3,205,521210,1604834,13,1294
173421,171894,1,0,0,0,0,0
173420,171894,2,10,93528,139924,1,100
173419,171894,10,979,1841397,9075430,141,15626
173418,171894,17,2521,3227292,79695104,116,9025
173417,171894,13,5127,5292312,87643042,108,11166
173416,171894,29,5750,3840243,94364022,115,11054
173415,171894,2,0,0,0,0,0
173414,171893,12,0,0,0,0,0
173413,171893,1,0,0,0,0,0
173412,171893,5,41,74593,479765,6,527
173411,171893,1,0,0,0,0,0
173410,171893,3,26,106947,186162,9,281
173409,171893,1,27,19149,148356,4,93
173408,171893,1,0,0,0,0,0
173407,171893,9,16,14287,74721,6,104
173406,171893,1,0,0,0,0,0
173405,171893,15,444,833102,3731677,46,3535
173404,171893,133,14414,19651987,372944796,952,114551
173403,171893,2,0,0,0,0,0
173402,171892,70,14994,27986495,103258072,530,43135
173401,171892,2,0,0,0,0,0
173400,171891,144,14595,21804237,369188483,1069,106586
173399,171891,2,0,0,0,0,0
173398,171890,1,0,0,0,0,0
173397,171890,1,0,0,0,0,0
173396,171890,1,0,0,0,0,0
173395,171890,3,120,230997,727580,9,764
173394,171890,2,0,0,0,0,0
173393,171890,1,23,14906,77606,6,39
173392,171890,3,0,0,0,0,0
173391,171890,15,2527,6410708,141508775,203,32227
173390,171890,12,2827,1205934,69374520,69,3711
173389,171890,28,5495,6764845,99247350,144,18242
173388,171890,56,3990,7317120,65745561,274,21603
173387,171890,2,0,0,0,0,0
173386,171889,1,0,0,0,0,0
173385,171889,1,0,0,0,0,0
173384,171889,1,0,0,0,0,0
173383,171889,1,0,0,0,0,0
173382,171889,1,0,0,0,0,0
173381,171889,1,0,0,0,0,0
173380,171889,1,0,0,0,0,0
173379,171889,1,0,0,0,0,0
173378,171889,1,0,0,0,0,0
173377,171889,1,0,0,0,0,0
173376,171889,1,0,0,0,0,0
173375,171889,2,0,0,0,0,0
173374,171889,1,0,0,0,0,0
173373,171889,2,0,0,0,0,0
173372,171889,1,0,0,0,0,0
173371,171889,2,0,0,0,0,0
173370,171889,1,0,0,0,0,0
173369,171889,1,0,0,0,0,0
173368,171889,1,0,0,0,0,0
173367,171889,1,0,0,0,0,0
173366,171889,2,0,0,0,0,0
173365,171889,1,0,0,0,0,0
173364,171889,1,0,0,0,0,0
173363,171889,1,0,0,0,0,0
173362,171889,1,0,0,0,0,0
173361,171889,1,0,0,0,0,0
173360,171889,1,0,0,0,0,0
173359,171889,1,0,0,0,0,0
173358,171889,1,0,0,0,0,0
173357,171889,1,0,0,0,0,0
173356,171889,1,0,0,0,0,0
173355,171889,1,0,0,0,0,0
173354,171889,1,0,0,0,0,0
173353,171889,1,0,0,0,0,0
173352,171889,1,0,0,0,0,0
173351,171889,3,0,0,0,0,0
173350,171889,1,0,0,0,0,0
173349,171889,1,0,0,0,0,0
173348,171889,2,0,0,0,0,0
173347,171889,1,0,0,0,0,0
173346,171889,1,0,0,0,0,0
173345,171889,1,0,0,0,0,0
173344,171889,2,0,0,0,0,0
173343,171889,1,0,0,0,0,0
173342,171889,1,0,0,0,0,0
173341,171889,1,0,0,0,0,0
173340,171889,1,0,0,0,0,0
173339,171889,1,0,0,0,0,0
173338,171889,2,0,0,0,0,0
173337,171889,1,0,0,0,0,0
173336,171889,1,0,0,0,0,0
173335,171889,1,0,0,0,0,0
173334,171889,1,0,0,0,0,0
173333,171889,1,0,0,0,0,0
173332,171889,1,0,0,0,0,0
173331,171889,1,0,0,0,0,0
173330,171889,2,0,0,0,0,0
173329,171889,1,0,0,0,0,0
173328,171889,1,0,0,0,0,0
173327,171889,1,15,9112,41989,4,160
173326,171889,1,54,103639,315148,8,736
173325,171889,1,0,0,0,0,0
173324,171889,1,0,0,0,0,0
173323,171889,2,13,11530,82746,3,227
173322,171889,2,5,2268,5456,2,1
173321,171889,1,0,0,0,0,0
173320,171889,2,0,0,0,0,0
173319,171889,1,0,0,0,0,0
173318,171889,1,0,0,0,0,0
173317,171889,1,56,329534,700557,5,671
173316,171889,1,5,2958,6903,2,1
173315,171889,1,0,0,0,0,0
173314,171889,1,0,0,0,0,0
173313,171889,1,4,76974,84918,1,112
173312,171889,1,0,0,0,0,0
173311,171889,1,0,0,0,0,0
173310,171889,1,0,0,0,0,0
173309,171889,1,17,93587,286211,6,368
173308,171889,3,0,0,0,0,0
173307,171889,1,0,0,0,0,0
173306,171889,1,0,0,0,0,0
173305,171889,1,0,0,0,0,0
173304,171889,1,0,0,0,0,0
173303,171889,2,68,100595,673102,13,576
173302,171889,1,10,93531,139929,1,100
173301,171889,2,128,221550,1804984,34,5025
173300,171889,1,0,0,0,0,0
173299,171889,2,4,76974,84890,1,105
173298,171889,2,0,0,0,0,0
173297,171889,1,25,153843,7299874,7,2682
173296,171889,1,171,319209,24837935,15,589
173295,171889,3,326,243041,87909369,68,18005
173294,171889,2,83,193339,525041,7,40
173293,171889,1,5,3724,6912,2,1
173292,171889,1,0,0,0,0,0
173291,171889,1,25,29908,153428,5,218
173290,171889,1,25,153843,7299874,7,2682
173289,171889,2,70,271959,587247,2,101
173288,171889,1,326,243041,87909369,68,18005
173287,171889,2,113,221673,659089,9,837
173286,171889,1,9,9337,62889,3,237
173285,171889,2,49,93945,604619,7,527
173284,171889,3,351,396884,95209243,75,20687
173283,171889,5,170,365408,1196849,19,1205
173282,171889,95,12871,27673743,518956173,1259,174830
173281,171889,2,0,0,0,0,0
173280,171888,1,0,0,0,0,0
173279,171888,1,0,0,0,0,0
173278,171888,3,0,0,0,0,0
173277,171888,1,0,0,0,0,0
173276,171888,11,0,0,0,0,0
173275,171888,1,0,0,0,0,0
173274,171888,1,0,0,0,0,0
173273,171888,1,0,0,0,0,0
173272,171888,1,0,0,0,0,0
173271,171888,1,9,7389,24077,3,83
173270,171888,1,0,0,0,0,0
173269,171888,1,0,0,0,0,0
173268,171888,1,10,89687,3269005,1,18
173267,171888,1,25,153333,7295284,7,2172
173266,171888,1,0,0,0,0,0
173265,171888,5,97,257991,8019112,20,3763
173264,171888,117,14858,29332476,622116544,1296,193335
173263,171888,2,0,0,0,0,0
173262,171887,1,0,0,0,0,0
173261,171887,1,0,0,0,0,0
173260,171887,1,0,0,0,0,0
173259,171887,1,0,0,0,0,0
173258,171887,1,0,0,0,0,0
173257,171887,1,0,0,0,0,0
173256,171887,1,0,0,0,0,0
173255,171887,2,0,0,0,0,0
173254,171887,1,0,0,0,0,0
173253,171887,1,0,0,0,0,0
173252,171887,1,0,0,0,0,0
173251,171887,1,0,0,0,0,0
173250,171887,1,0,0,0,0,0
173249,171887,1,0,0,0,0,0
173248,171887,1,0,0,0,0,0
173247,171887,1,0,0,0,0,0
173246,171887,1,0,0,0,0,0
173245,171887,1,0,0,0,0,0
173244,171887,2,0,0,0,0,0
173243,171887,1,0,0,0,0,0
173242,171887,1,0,0,0,0,0
173241,171887,1,0,0,0,0,0
173240,171887,1,0,0,0,0,0
173239,171887,1,0,0,0,0,0
173238,171887,1,0,0,0,0,0
173237,171887,1,0,0,0,0,0
173236,171887,1,0,0,0,0,0
173235,171887,1,0,0,0,0,0
173234,171887,1,0,0,0,0,0
173233,171887,1,0,0,0,0,0
173232,171887,2,0,0,0,0,0
173231,171887,1,0,0,0,0,0
173230,171887,1,0,0,0,0,0
173229,171887,1,0,0,0,0,0
173228,171887,1,0,0,0,0,0
173227,171887,1,0,0,0,0,0
173226,171887,1,0,0,0,0,0
173225,171887,1,0,0,0,0,0
173224,171887,1,0,0,0,0,0
173223,171887,2,0,0,0,0,0
173222,171887,1,0,0,0,0,0
173221,171887,2,0,0,0,0,0
173220,171887,1,0,0,0,0,0
173219,171887,2,0,0,0,0,0
173218,171887,1,0,0,0,0,0
173217,171887,3,9,13858,22173,0,0
173216,171887,1,9,13859,22176,0,0
173215,171887,1,0,0,0,0,0
173214,171887,2,0,0,0,0,0
173213,171887,1,0,0,0,0,0
173212,171887,1,0,0,0,0,0
173211,171887,2,0,0,0,0,0
173210,171887,1,30,58006,184524,8,384
173209,171887,1,23,14863,77591,6,39
173208,171887,2,47,100167,306615,8,734
173207,171887,1,5,2441,7807,2,1
173206,171887,1,6,13939,46110,1,125
173205,171887,8,3707,5169191,106440147,142,22642
173204,171887,15,3513,7609662,28907830,184,20278
173203,171887,27,4427,9529215,292878321,436,68614
173202,171887,33,3221,9626084,32482964,234,26162
173201,171887,2,0,0,0,0,0
173200,171886,1,0,0,0,0,0
173199,171886,1,0,0,0,0,0
173198,171886,1,0,0,0,0,0
173197,171886,1,0,0,0,0,0
173196,171886,1,0,0,0,0,0
173195,171886,1,0,0,0,0,0
173194,171886,1,0,0,0,0,0
173193,171886,1,0,0,0,0,0
173192,171886,2,0,0,0,0,0
173191,171886,1,0,0,0,0,0
173190,171886,1,0,0,0,0,0
173189,171886,1,0,0,0,0,0
173188,171886,1,16,3856,68137,3,293
173187,171886,1,0,0,0,0,0
173186,171886,3,5,5197,8527,2,1
173185,171886,1,0,0,0,0,0
173184,171886,2,0,0,0,0,0
173183,171886,1,0,0,0,0,0
173182,171886,1,0,0,0,0,0
173181,171886,1,0,0,0,0,0
173180,171886,2,0,0,0,0,0
173179,171886,2,0,0,0,0,0
173178,171886,1,0,0,0,0,0
173177,171886,1,0,0,0,0,0
173176,171886,1,23,14906,77606,6,39
173175,171886,4,93,210466,578473,5,675
173174,171886,59,14862,16400525,329389556,601,65793
173173,171886,2,0,0,0,0,0
173172,171885,4,110,309706,728682,6,767
173171,171885,2,23,15634,78614,6,39
173170,171885,1,0,0,0,0,0
173169,171885,1,5,2441,7807,2,1
173168,171885,1,20,43169,143562,5,375
173167,171885,1,0,0,0,0,0
173166,171885,1,23,15634,78614,6,39
173165,171885,1,0,0,0,0,0
173164,171885,1,10,93543,139941,1,100
173163,171885,2,482,2410245,9518540,8,2029
173162,171885,1,64,64792,269788,3,2
173161,171885,1,115,252257,1415468,15,1056
173160,171885,3,129,200481,797496,6,3
173159,171885,201,13872,29677140,220786164,994,116217
173158,171885,2,0,0,0,0,0
173157,171884,1,0,0,0,0,0
173156,171884,1,0,0,0,0,0
173155,171884,1,0,0,0,0,0
173154,171884,1,0,0,0,0,0
173153,171884,1,0,0,0,0,0
173152,171884,1,0,0,0,0,0
173151,171884,1,0,0,0,0,0
173150,171884,1,0,0,0,0,0
173149,171884,1,0,0,0,0,0
173148,171884,1,0,0,0,0,0
173147,171884,1,0,0,0,0,0
173146,171884,1,0,0,0,0,0
173145,171884,1,0,0,0,0,0
173144,171884,1,0,0,0,0,0
173143,171884,1,0,0,0,0,0
173142,171884,1,0,0,0,0,0
173141,171884,1,0,0,0,0,0
173140,171884,1,0,0,0,0,0
173139,171884,1,0,0,0,0,0
173138,171884,1,0,0,0,0,0
173137,171884,1,0,0,0,0,0
173136,171884,1,0,0,0,0,0
173135,171884,1,0,0,0,0,0
173134,171884,1,0,0,0,0,0
173133,171884,1,0,0,0,0,0
173132,171884,1,0,0,0,0,0
173131,171884,1,0,0,0,0,0
173130,171884,1,0,0,0,0,0
173129,171884,1,0,0,0,0,0
173128,171884,1,0,0,0,0,0
173127,171884,1,0,0,0,0,0
173126,171884,1,0,0,0,0,0
173125,171884,1,0,0,0,0,0
173124,171884,1,0,0,0,0,0
173123,171884,1,0,0,0,0,0
173122,171884,2,0,0,0,0,0
173121,171884,1,0,0,0,0,0
173120,171884,1,0,0,0,0,0
173119,171884,1,0,0,0,0,0
173118,171884,1,0,0,0,0,0
173117,171884,1,0,0,0,0,0
173116,171884,1,0,0,0,0,0
173115,171884,1,0,0,0,0,0
173114,171884,1,0,0,0,0,0
173113,171884,1,0,0,0,0,0
173112,171884,1,0,0,0,0,0
173111,171884,1,0,0,0,0,0
173110,171884,1,0,0,0,0,0
173109,171884,1,0,0,0,0,0
173108,171884,1,0,0,0,0,0
173107,171884,1,0,0,0,0,0
173106,171884,1,23,74731,332779,2,1
173105,171884,1,93,212350,579738,5,674
173104,171884,1,0,0,0,0,0
173103,171884,1,179,97093,1004354,28,693
173102,171884,1,5,5197,8527,2,1
173101,171884,1,0,0,0,0,0
173100,171884,1,0,0,0,0,0
173099,171884,3,235,275879,1760608,35,1325
173098,171884,1,10,93530,139926,1,100
173097,171884,3,281,443572,25945491,29,1200
173096,171884,1,10,93534,139930,1,100
173095,171884,5,55,178517,734664,8,637
173094,171884,2,420,2358421,4475524,11,2188
173093,171884,1,1174,84355,21050128,5,498
173092,171884,2,10,93530,139926,1,100
173091,171884,4,934,3537550,12465806,37,5540
173090,171884,1,0,0,0,0,0
173089,171884,2,260,539877,1419452,16,1433
173088,171884,9,502,2465780,5376497,23,3581
173087,171884,5,486,1282045,4015137,45,3702
173086,171884,11,10321,11532459,50990765,3663,110813
173085,171884,2,0,0,0,0,0
173084,171883,1,10,93531,139929,1,100
173083,171883,1,6,13939,46110,1,125
173082,171883,1,33,58605,186594,8,392
173081,171883,2,326,801180,2831453,28,2516
173080,171883,1,10,93531,139929,1,100
173079,171883,3,508,1152535,4330577,40,3626
173078,171883,6,670,3012088,6020148,32,4174
173077,171883,8,9390,7899072,42997754,3611,105856
173076,171883,2,0,0,0,0,0
173075,171882,2,15,102593,180068,2,212
173074,171882,2,143,292456,837589,12,1138
173073,171882,1,0,0,0,0,0
173072,171882,2,5,2268,5456,2,1
173071,171882,1,10,93528,139924,1,100
173070,171882,1,312,711223,2717259,25,2401
173069,171882,2,0,0,0,0,0
173068,171882,1,10,93528,139924,1,100
173067,171882,2,44,85022,597106,6,528
173066,171882,2,256,465636,1308135,15,1345
173065,171882,3,137,387242,1195816,12,1329
173064,171882,1,45,78202,492728,7,537
173063,171882,2,113,312866,746573,6,768
173062,171882,1,33,58605,186594,8,392
173061,171882,2,218,296732,1283580,24,1143
173060,171882,4,637,1004407,4287755,45,2987
173059,171882,2,10,93528,139924,1,100
173058,171882,1,44,83435,595969,6,537
173057,171882,2,23,14952,78016,6,39
173056,171882,1,0,0,0,0,0
173055,171882,2,89,166678,1188477,13,1064
173054,171882,3,113,311618,734295,6,776
173053,171882,2,0,0,0,0,0
173052,171882,3,206,165759,32980887,28,6241
173051,171882,1,29,35178,196154,6,460
173050,171882,2,110,309704,728656,6,764
173049,171882,1,0,0,0,0,0
173048,171882,3,50,88895,602826,9,522
173047,171882,1,0,0,0,0,0
173046,171882,1,103,218090,594371,5,676
173045,171882,3,50,165281,381323,8,574
173044,171882,7,597,1203552,26102033,53,5142
173043,171882,1,41,75478,481010,6,537
173042,171882,1,0,0,0,0,0
173041,171882,1,0,0,0,0,0
173040,171882,3,25,152551,7288246,7,1390
173039,171882,1,45,93161,499674,7,542
173038,171882,3,45,93161,509617,7,542
173037,171882,1,45,84983,594734,7,537
173036,171882,31,7987,12656342,49459740,259,19617
173035,171882,2,0,0,0,0,0
173034,171881,37,14973,6545795,400878058,436,58158
173033,171881,2,0,0,0,0,0
173032,171880,2,0,0,0,0,0
173031,171880,3,0,0,0,0,0
173030,171880,1,0,0,0,0,0
173029,171880,2,0,0,0,0,0
173028,171880,1,0,0,0,0,0
173027,171880,1,0,0,0,0,0
173026,171880,1,0,0,0,0,0
173025,171880,1,0,0,0,0,0
173024,171880,1,0,0,0,0,0
173023,171880,1,0,0,0,0,0
173022,171880,1,0,0,0,0,0
173021,171880,1,0,0,0,0,0
173020,171880,1,0,0,0,0,0
173019,171880,1,5,3295,7240,2,1
173018,171880,1,0,0,0,0,0
173017,171880,1,0,0,0,0,0
173016,171880,1,0,0,0,0,0
173015,171880,1,0,0,0,0,0
173014,171880,3,47,311809,607883,9,515
173013,171880,2,0,0,0,0,0
173012,171880,1,44,90922,604531,6,542
173011,171880,2,105,220126,608446,8,758
173010,171880,1,0,0,0,0,0
173009,171880,8,139,295359,1095170,24,1331
173008,171880,1,64,59128,259976,9,115
173007,171880,3,104,352375,585194,15,600
173006,171880,1,104,219184,3692474,5,681
173005,171880,7,903,2336006,178729119,146,31579
173004,171880,32,11665,12603700,58838441,3839,124916
173003,171880,16,1787,3144027,219793136,248,50249
173002,171880,3,32,23914,150514,11,126
173001,171880,2,0,0,0,0,0
173000,171879,1,0,0,0,0,0
172999,171879,1,0,0,0,0,0
172998,171879,1,0,0,0,0,0
172997,171879,1,47,90915,608107,7,517
172996,171879,1,23,14952,78016,6,39
172995,171879,1,0,0,0,0,0
172994,171879,1,40,65533,235187,7,473
172993,171879,1,0,0,0,0,0
172992,171879,1,0,0,0,0,0
172991,171879,1,22,14856,80426,6,39
172990,171879,2,0,0,0,0,0
172989,171879,1,0,0,0,0,0
172988,171879,1,40,68314,237190,7,459
172987,171879,1,0,0,0,0,0
172986,171879,1,44,90922,604531,6,542
172985,171879,1,0,0,0,0,0
172984,171879,1,23,14952,78016,6,39
172983,171879,1,0,0,0,0,0
172982,171879,1,23,14887,77587,6,39
172981,171879,1,0,0,0,0,0
172980,171879,1,23,74731,332779,2,1
172979,171879,2,28,28827,96072,6,39
172978,171879,1,14,10834,6975152,0,0
172977,171879,42,2241,4487288,29823974,233,19557
172976,171879,3,694,1447928,4599486,49,5298
172975,171879,61,11724,19502272,99522813,527,51996
172974,171879,2,0,0,0,0,0
172973,171878,2,0,0,0,0,0
172972,171878,1,0,0,0,0,0
172971,171878,1,0,0,0,0,0
172970,171878,1,0,0,0,0,0
172969,171878,1,0,0,0,0,0
172968,171878,2,6,5264,12573,2,1
172967,171878,1,0,0,0,0,0
172966,171878,3,0,0,0,0,0
172965,171878,1,0,0,0,0,0
172964,171878,1,0,0,0,0,0
172963,171878,1,0,0,0,0,0
172962,171878,1,0,0,0,0,0
172961,171878,1,5,5197,8527,2,1
172960,171878,1,0,0,0,0,0
172959,171878,2,0,0,0,0,0
172958,171878,1,0,0,0,0,0
172957,171878,1,0,0,0,0,0
172956,171878,1,0,0,0,0,0
172955,171878,1,0,0,0,0,0
172954,171878,1,0,0,0,0,0
172953,171878,1,0,0,0,0,0
172952,171878,1,0,0,0,0,0
172951,171878,1,0,0,0,0,0
172950,171878,1,0,0,0,0,0
172949,171878,3,40,65533,235187,7,473
172948,171878,4,195,371738,1409270,22,2208
172947,171878,1,100,215317,587745,5,675
172946,171878,2,137,267222,1535059,18,1679
172945,171878,1,192,393319,1135688,11,1342
172944,171878,2,208,487172,1302398,14,1586
172943,171878,2,224,473894,1606486,17,1884
172942,171878,1,25,72157,339789,1,1
172941,171878,1,19,11249,76735,7,105
172940,171878,1,16,93853,166710,3,244
172939,171878,1,169,367938,2118396,22,1605
172938,171878,2,64,59128,259976,9,115
172937,171878,3,310,704416,1892115,19,2248
172936,171878,4,1308,343458,22486223,25,1602
172935,171878,3,551,2619537,11720712,20,3942
172934,171878,2,63,97762,385226,15,857
172933,171878,2,39,108805,244726,9,283
172932,171878,1,5,5197,8527,2,1
172931,171878,1,0,0,0,0,0
172930,171878,1,13,11543,82811,3,240
172929,171878,1,93,212350,579738,5,674
172928,171878,1,37,38341,387832,6,383
172927,171878,3,250,236116,1772957,39,1299
172926,171878,1,1174,84355,21024781,5,498
172925,171878,4,1137,2341620,8409482,84,8495
172924,171878,3,698,695621,171240862,139,30734
172923,171878,2,60,171339,671917,9,764
172922,171878,12,7859,9934437,58211800,136,10247
172921,171878,1,0,0,0,0,0
172920,171878,87,10920,16566728,135156258,715,82329
172919,171878,2,0,0,0,0,0
172918,171877,1,0,0,0,0,0
172917,171877,1,0,0,0,0,0
172916,171877,1,0,0,0,0,0
172915,171877,1,0,0,0,0,0
172914,171877,1,0,0,0,0,0
172913,171877,1,0,0,0,0,0
172912,171877,1,0,0,0,0,0
172911,171877,1,0,0,0,0,0
172910,171877,1,0,0,0,0,0
172909,171877,1,0,0,0,0,0
